session_id,miti_dimension,score,error
MI-MAINEXP-45291726,Partnership,3,0
MI-MAINEXP-96363616,Softening Sustain Talk,4,0
MI-MAINEXP-45291726,Empathy,4,0
MI-MAINEXP-48536459,Cultivating Change Talk,1,0
MI-MAINEXP-27917972,Softening Sustain Talk,4,0
MI-MAINEXP-96363616,Partnership,4,0
MI-MAINEXP-45441038,Cultivating Change Talk,2,0
MI-MAINEXP-27917972,Partnership,4,0
MI-MAINEXP-48536459,Softening Sustain Talk,4,0
MI-MAINEXP-96363616,Empathy,4,0
MI-MAINEXP-27917972,Empathy,3,0
MI-MAINEXP-96963453,Cultivating Change Talk,2,0
MI-MAINEXP-45441038,Softening Sustain Talk,4,0
MI-MAINEXP-48536459,Partnership,3,0
MI-MAINEXP-27956634,Cultivating Change Talk,1,0
MI-MAINEXP-48536459,Empathy,3,0
MI-MAINEXP-27956634,Softening Sustain Talk,4,0
MI-MAINEXP-96963453,Softening Sustain Talk,4,0
MI-MAINEXP-45441038,Empathy,3,0
MI-MAINEXP-45512846,Cultivating Change Talk,2,0
MI-MAINEXP-27956634,Partnership,3,0
MI-MAINEXP-96963453,Partnership,4,0
MI-MAINEXP-48589688,Cultivating Change Talk,1,0
MI-MAINEXP-96963453,Empathy,4,0
MI-MAINEXP-27956634,Empathy,4,0
MI-MAINEXP-48589688,Softening Sustain Talk,4,0
MI-MAINEXP-28110811,Cultivating Change Talk,2,0
MI-MAINEXP-48589688,Empathy,4,0
MI-MAINEXP-48589688,Partnership,3,0
MI-MAINEXP-96978140,Cultivating Change Talk,1,0
MI-MAINEXP-45512846,Partnership,4,0
MI-MAINEXP-45512846,Softening Sustain Talk,4,0
MI-MAINEXP-28110811,Partnership,4,0
MI-MAINEXP-96978140,Partnership,3,0
MI-MAINEXP-48602991,Cultivating Change Talk,2,0
MI-MAINEXP-28110811,Softening Sustain Talk,4,0
MI-MAINEXP-45512846,Empathy,4,0
MI-MAINEXP-96978140,Softening Sustain Talk,4,0
MI-MAINEXP-45593577,Cultivating Change Talk,2,0
MI-MAINEXP-28110811,Empathy,4,0
MI-MAINEXP-96978140,Empathy,4,0
MI-MAINEXP-48602991,Partnership,3,0
MI-MAINEXP-48602991,Softening Sustain Talk,4,0
MI-MAINEXP-97048480,Cultivating Change Talk,2,0
MI-MAINEXP-45593577,Softening Sustain Talk,4,0
MI-MAINEXP-28282260,Cultivating Change Talk,1,0
MI-MAINEXP-45593577,Partnership,3,0
MI-MAINEXP-48602991,Empathy,4,0
MI-MAINEXP-45593577,Empathy,4,0
MI-MAINEXP-48880716,Cultivating Change Talk,2,0
MI-MAINEXP-97048480,Softening Sustain Talk,4,0
MI-MAINEXP-28282260,Softening Sustain Talk,4,0
MI-MAINEXP-28282260,Partnership,3,0
MI-MAINEXP-45896322,Cultivating Change Talk,1,0
MI-MAINEXP-28282260,Empathy,3,0
MI-MAINEXP-48880716,Softening Sustain Talk,3,0
MI-MAINEXP-97048480,Empathy,3,0
MI-MAINEXP-45896322,Softening Sustain Talk,4,0
MI-MAINEXP-97048480,Partnership,4,0
MI-MAINEXP-48880716,Partnership,4,0
MI-MAINEXP-97230220,Cultivating Change Talk,2,0
MI-MAINEXP-48880716,Empathy,4,0
MI-MAINEXP-28432436,Cultivating Change Talk,2,0
MI-MAINEXP-45896322,Empathy,3,0
MI-MAINEXP-97230220,Softening Sustain Talk,4,0
MI-MAINEXP-48930806,Cultivating Change Talk,2,0
MI-MAINEXP-28432436,Partnership,4,0
MI-MAINEXP-28432436,Softening Sustain Talk,4,0
MI-MAINEXP-97230220,Partnership,4,0
MI-MAINEXP-45896322,Partnership,4,0
MI-MAINEXP-46167855,Cultivating Change Talk,2,0
MI-MAINEXP-97230220,Empathy,4,0
MI-MAINEXP-28432436,Empathy,4,0
MI-MAINEXP-48930806,Softening Sustain Talk,4,0
MI-MAINEXP-48930806,Partnership,3,0
MI-MAINEXP-46167855,Softening Sustain Talk,4,0
MI-MAINEXP-24751296,Cultivating Change Talk,2,0
MI-MAINEXP-97365423,Cultivating Change Talk,2,0
MI-MAINEXP-24751296,Partnership,4,0
MI-MAINEXP-24751622,Cultivating Change Talk,2,0
MI-MAINEXP-45441038,Partnership,4,0
MI-MAINEXP-24751622,Empathy,4,0
MI-MAINEXP-24751622,Partnership,3,0
MI-MAINEXP-24751296,Empathy,4,0
MI-MAINEXP-24751622,Softening Sustain Talk,4,0
MI-MAINEXP-24781097,Cultivating Change Talk,2,0
MI-MAINEXP-24781097,Partnership,4,0
MI-MAINEXP-24781097,Empathy,4,0
MI-MAINEXP-24781097,Softening Sustain Talk,4,0
MI-MAINEXP-24786300,Partnership,4,0
MI-MAINEXP-24786300,Cultivating Change Talk,2,0
MI-MAINEXP-24786300,Empathy,4,0
MI-MAINEXP-24786300,Softening Sustain Talk,4,0
MI-MAINEXP-24850491,Cultivating Change Talk,4,0
MI-MAINEXP-24850491,Partnership,4,0
MI-MAINEXP-24850491,Empathy,3,0
MI-MAINEXP-2501791,Cultivating Change Talk,2,0
MI-MAINEXP-24850491,Softening Sustain Talk,4,0
MI-MAINEXP-2501791,Partnership,4,0
MI-MAINEXP-2501791,Empathy,4,0
MI-MAINEXP-2501791,Softening Sustain Talk,4,0
MI-MAINEXP-25357562,Cultivating Change Talk,2,0
MI-MAINEXP-25357562,Softening Sustain Talk,2,0
MI-MAINEXP-2542158,Cultivating Change Talk,2,0
MI-MAINEXP-25357562,Empathy,4,0
MI-MAINEXP-25357562,Partnership,3,0
MI-MAINEXP-20146123,Partnership,3,0
MI-MAINEXP-2542158,Partnership,4,0
MI-MAINEXP-21860228,Empathy,4,0
MI-MAINEXP-93786446,Softening Sustain Talk,4,0
MI-MAINEXP-66060144,Softening Sustain Talk,4,0
MI-MAINEXP-2542158,Softening Sustain Talk,4,0
MI-MAINEXP-20146123,Empathy,3,0
MI-MAINEXP-66060144,Partnership,4,0
MI-MAINEXP-21979264,Cultivating Change Talk,2,0
MI-MAINEXP-69834586,Empathy,4,0
MI-MAINEXP-69834586,Partnership,4,0
MI-MAINEXP-93786446,Partnership,3,0
MI-MAINEXP-66060144,Empathy,3,0
MI-MAINEXP-20179369,Cultivating Change Talk,2,0
MI-MAINEXP-69999531,Cultivating Change Talk,2,0
MI-MAINEXP-21979264,Softening Sustain Talk,4,0
MI-MAINEXP-93786446,Empathy,4,0
MI-MAINEXP-66079304,Cultivating Change Talk,2,0
MI-MAINEXP-21979264,Partnership,4,0
MI-MAINEXP-93880277,Cultivating Change Talk,2,0
MI-MAINEXP-21979264,Empathy,4,0
MI-MAINEXP-20179369,Partnership,4,0
MI-MAINEXP-69999531,Softening Sustain Talk,4,0
MI-MAINEXP-20179369,Softening Sustain Talk,4,0
MI-MAINEXP-69999531,Partnership,4,0
MI-MAINEXP-66079304,Softening Sustain Talk,4,0
MI-MAINEXP-20179369,Empathy,4,0
MI-MAINEXP-66079304,Partnership,3,0
MI-MAINEXP-22039634,Cultivating Change Talk,1,0
MI-MAINEXP-93880277,Softening Sustain Talk,4,0
MI-MAINEXP-69999531,Empathy,4,0
MI-MAINEXP-93880277,Partnership,4,0
MI-MAINEXP-66079304,Empathy,3,0
MI-MAINEXP-20281538,Cultivating Change Talk,1,0
MI-MAINEXP-93880277,Empathy,4,0
MI-MAINEXP-22039634,Softening Sustain Talk,4,0
MI-MAINEXP-70019678,Cultivating Change Talk,2,0
MI-MAINEXP-24751296,Softening Sustain Talk,4,0
MI-MAINEXP-20281538,Softening Sustain Talk,4,0
MI-MAINEXP-22039634,Partnership,4,0
MI-MAINEXP-93964851,Cultivating Change Talk,2,0
MI-MAINEXP-66200571,Cultivating Change Talk,2,0
MI-MAINEXP-22039634,Empathy,4,0
MI-MAINEXP-20281538,Partnership,2,0
MI-MAINEXP-70019678,Partnership,4,0
MI-MAINEXP-70019678,Softening Sustain Talk,4,0
MI-MAINEXP-66200571,Softening Sustain Talk,4,0
MI-MAINEXP-93964851,Softening Sustain Talk,4,0
MI-MAINEXP-70019678,Empathy,4,0
MI-MAINEXP-22094085,Cultivating Change Talk,2,0
MI-MAINEXP-66200571,Partnership,4,0
MI-MAINEXP-93964851,Partnership,4,0
MI-MAINEXP-20281538,Empathy,4,0
MI-MAINEXP-20323770,Cultivating Change Talk,2,0
MI-MAINEXP-66200571,Empathy,4,0
MI-MAINEXP-93964851,Empathy,4,0
MI-MAINEXP-22094085,Softening Sustain Talk,4,0
MI-MAINEXP-70066492,Cultivating Change Talk,2,0
MI-MAINEXP-22094085,Partnership,4,0
MI-MAINEXP-20323770,Softening Sustain Talk,4,0
MI-MAINEXP-70066492,Softening Sustain Talk,4,0
MI-MAINEXP-66421335,Cultivating Change Talk,3,0
MI-MAINEXP-20323770,Partnership,4,0
MI-MAINEXP-22094085,Empathy,4,0
MI-MAINEXP-70066492,Partnership,4,0
MI-MAINEXP-94056800,Cultivating Change Talk,2,0
MI-MAINEXP-66421335,Softening Sustain Talk,4,0
MI-MAINEXP-94056800,Softening Sustain Talk,4,0
MI-MAINEXP-20323770,Empathy,4,0
MI-MAINEXP-70066492,Empathy,4,0
MI-MAINEXP-22122473,Cultivating Change Talk,2,0
MI-MAINEXP-66421335,Partnership,3,0
MI-MAINEXP-20408338,Cultivating Change Talk,2,0
MI-MAINEXP-94056800,Partnership,3,0
MI-MAINEXP-66421335,Empathy,4,0
MI-MAINEXP-70219644,Cultivating Change Talk,2,0
MI-MAINEXP-94056800,Empathy,4,0
MI-MAINEXP-66477661,Cultivating Change Talk,2,0
MI-MAINEXP-94092071,Cultivating Change Talk,1,0
MI-MAINEXP-20408338,Softening Sustain Talk,4,0
MI-MAINEXP-22122473,Partnership,4,0
MI-MAINEXP-22122473,Softening Sustain Talk,4,0
MI-MAINEXP-20408338,Partnership,3,0
MI-MAINEXP-22122473,Empathy,4,0
MI-MAINEXP-70219644,Partnership,2,0
MI-MAINEXP-70219644,Softening Sustain Talk,4,0
MI-MAINEXP-20408338,Empathy,4,0
MI-MAINEXP-70219644,Empathy,3,0
MI-MAINEXP-66477661,Partnership,4,0
MI-MAINEXP-22348178,Cultivating Change Talk,2,0
MI-MAINEXP-66477661,Softening Sustain Talk,4,0
MI-MAINEXP-94092071,Softening Sustain Talk,4,0
MI-MAINEXP-94092071,Partnership,4,0
MI-MAINEXP-20641483,Cultivating Change Talk,2,0
MI-MAINEXP-22348178,Softening Sustain Talk,4,0
MI-MAINEXP-66477661,Empathy,4,0
MI-MAINEXP-94092071,Empathy,3,0
MI-MAINEXP-70362234,Cultivating Change Talk,2,0
MI-MAINEXP-22348178,Partnership,3,0
MI-MAINEXP-20641483,Softening Sustain Talk,4,0
MI-MAINEXP-66543347,Cultivating Change Talk,2,0
MI-MAINEXP-22348178,Empathy,4,0
MI-MAINEXP-94422184,Cultivating Change Talk,3,0
MI-MAINEXP-70362234,Partnership,4,0
MI-MAINEXP-20641483,Partnership,4,0
MI-MAINEXP-70362234,Softening Sustain Talk,4,0
MI-MAINEXP-66543347,Softening Sustain Talk,4,0
MI-MAINEXP-20641483,Empathy,4,0
MI-MAINEXP-94422184,Softening Sustain Talk,4,0
MI-MAINEXP-70362234,Empathy,4,0
MI-MAINEXP-22563496,Cultivating Change Talk,1,0
MI-MAINEXP-94422184,Partnership,4,0
MI-MAINEXP-66543347,Partnership,4,0
MI-MAINEXP-20667982,Cultivating Change Talk,2,0
MI-MAINEXP-66543347,Empathy,4,0
MI-MAINEXP-22563496,Softening Sustain Talk,4,0
MI-MAINEXP-70503133,Cultivating Change Talk,2,0
MI-MAINEXP-94422184,Empathy,4,0
MI-MAINEXP-22563496,Partnership,4,0
MI-MAINEXP-66827917,Cultivating Change Talk,2,0
MI-MAINEXP-20667982,Softening Sustain Talk,4,0
MI-MAINEXP-94525742,Cultivating Change Talk,2,0
MI-MAINEXP-22563496,Empathy,3,0
MI-MAINEXP-20667982,Partnership,3,0
MI-MAINEXP-70503133,Softening Sustain Talk,4,0
MI-MAINEXP-70503133,Partnership,3,0
MI-MAINEXP-20667982,Empathy,4,0
MI-MAINEXP-94525742,Softening Sustain Talk,4,0
MI-MAINEXP-66827917,Softening Sustain Talk,4,0
MI-MAINEXP-94525742,Partnership,4,0
MI-MAINEXP-66827917,Partnership,4,0
MI-MAINEXP-70503133,Empathy,3,0
MI-MAINEXP-22631799,Cultivating Change Talk,2,0
MI-MAINEXP-20830304,Cultivating Change Talk,2,0
MI-MAINEXP-66827917,Empathy,3,0
MI-MAINEXP-94525742,Empathy,3,0
MI-MAINEXP-22631799,Softening Sustain Talk,4,0
MI-MAINEXP-70566815,Cultivating Change Talk,1,0
MI-MAINEXP-22631799,Partnership,4,0
MI-MAINEXP-20830304,Softening Sustain Talk,4,0
MI-MAINEXP-6694720,Cultivating Change Talk,2,0
MI-MAINEXP-70566815,Softening Sustain Talk,4,0
MI-MAINEXP-20830304,Partnership,3,0
MI-MAINEXP-22631799,Empathy,4,0
MI-MAINEXP-94685885,Cultivating Change Talk,2,0
MI-MAINEXP-6694720,Softening Sustain Talk,4,0
MI-MAINEXP-70566815,Partnership,4,0
MI-MAINEXP-20830304,Empathy,3,0
MI-MAINEXP-94685885,Softening Sustain Talk,3,0
MI-MAINEXP-22633233,Cultivating Change Talk,2,0
MI-MAINEXP-94685885,Partnership,4,0
MI-MAINEXP-6694720,Partnership,4,0
MI-MAINEXP-70566815,Empathy,3,0
MI-MAINEXP-94685885,Empathy,4,0
MI-MAINEXP-6694720,Empathy,4,0
MI-MAINEXP-7064266,Cultivating Change Talk,2,0
MI-MAINEXP-20843195,Cultivating Change Talk,1,0
MI-MAINEXP-22633233,Softening Sustain Talk,4,0
