topic_id,p_topic,topic_keywords,type,question_name,order,user_id_raw,T,treatment,topic_label
9,0.5630156558329705,difficult - health - job - didn - motivated - change - habits - school - self - cut,answer,menu_of_choices_1,26,99805913,1,Change Talk,Challenges in Sustaining Personal Change
0,0.7472027895375604,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,action_step,28,99805913,1,Change Talk,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,review_interview,30,99805913,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,wrap_up,32,99805913,1,Change Talk,Struggling to Regulate Social Media Use
6,1.0,habit - habits - plan - change - stick - making - need - motivated - productive - improve,answer,followup_past_negatives,2,47150011,1,Change Talk,Challenges in Changing Social Media Habits
20,0.5076489763870263,spend time - prefer - spend - use - addictive - mind - waste time - thing - happy - bit,answer,deepen_negative_impacts,4,47150011,1,Change Talk,Perceived Excessive Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,followup_2_past_negatives,6,47150011,1,Change Talk,Struggling to Regulate Social Media Use
2,0.7340353777150992,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,values_future_vision,8,47150011,1,Change Talk,Social Media Impact on Energy and Productivity
18,1.0,question - don know - know - thought - ideas - based - read - main - different - guess,answer,summary_understanding,10,47150011,1,Change Talk,Expressions of Uncertainty and Clarification
14,0.4847346974393806,important - needs - life - care - thing - conscious - problems - feel like - attention - honestly,answer,dig_deeper_first_scaling_question,16,47150011,1,Change Talk,Affirming Importance and Priority
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,second_scaling_question,18,47150011,1,Change Talk,Struggling to Regulate Social Media Use
0,0.6892215713774131,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_second_scaling_question,20,47150011,1,Change Talk,Balancing Connection and Social Media Use
2,0.7544297591109703,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,confidence_past_success,24,47150011,1,Change Talk,Social Media Impact on Energy and Productivity
8,0.5991318106724167,control - believe - mind - try - self - difficult - stick - effort - want - pretty,answer,menu_of_choices_1,26,47150011,1,Change Talk,Self-Confidence in Behavior Change
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,action_step,28,47150011,1,Change Talk,Struggling to Regulate Social Media Use
13,0.8152712268002276,youtube - videos - watching - minutes - hour - weeks - type - tv - useful - end,answer,review_interview,30,47150011,1,Change Talk,Managing YouTube Viewing Time
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,wrap_up,32,47150011,1,Change Talk,Struggling to Regulate Social Media Use
0,0.8927985717273168,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_reaction_relevance,2,40749163,3,Direct persuasion,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_habits_map,4,40749163,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_direct_harms,6,40749163,3,Direct persuasion,Struggling to Regulate Social Media Use
2,1.0,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_benefits_ask,8,40749163,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,0.815998931184377,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_benefits_counter,10,40749163,3,Direct persuasion,Balancing Connection and Social Media Use
6,1.0,habit - habits - plan - change - stick - making - need - motivated - productive - improve,answer,t4_importance_scale,12,40749163,3,Direct persuasion,Challenges in Changing Social Media Habits
1,0.8616150896231135,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_plan_or_benchmarks,16,40749163,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_commitment_rule,18,40749163,3,Direct persuasion,Physical Strategies to Limit Phone Use
0,0.9444988682672096,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_enforcement,20,40749163,3,Direct persuasion,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_confidence_scale2,22,40749163,3,Direct persuasion,Struggling to Regulate Social Media Use
0,0.6643934631517362,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_reaction_relevance,2,1531824,3,Direct persuasion,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_habits_map,4,1531824,3,Direct persuasion,Struggling to Regulate Social Media Use
0,0.7742995938795828,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_direct_harms,6,1531824,3,Direct persuasion,Balancing Connection and Social Media Use
2,0.7270749490999944,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_benefits_ask,8,1531824,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,0.9484272940909302,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_benefits_counter,10,1531824,3,Direct persuasion,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_importance_scale,12,1531824,3,Direct persuasion,Struggling to Regulate Social Media Use
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,t4_importance_to_plan,14,1531824,3,Direct persuasion,Confidence in Changing Social Media Use
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_plan_or_benchmarks,16,1531824,3,Direct persuasion,Physical Strategies to Limit Phone Use
19,0.3445309726100684,weeks - break - minutes - plan - completely - work - difference - minute - cut - feels,answer,t4_commitment_rule,18,1531824,3,Direct persuasion,Preference for Gradual Social Media Reduction
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,t4_enforcement,20,1531824,3,Direct persuasion,Daily Timing of Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_confidence_scale2,22,1531824,3,Direct persuasion,Struggling to Regulate Social Media Use
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,t4_confidence_strengthen,24,1531824,3,Direct persuasion,Confidence in Changing Social Media Use
0,0.685813913571559,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_barriers_solutions,26,1531824,3,Direct persuasion,Balancing Connection and Social Media Use
6,0.8549511595554581,habit - habits - plan - change - stick - making - need - motivated - productive - improve,answer,t4_closing_summary,28,1531824,3,Direct persuasion,Challenges in Changing Social Media Habits
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,followup_past_negatives,2,29311031,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,deepen_negative_impacts,4,29311031,1,Change Talk,Struggling to Regulate Social Media Use
5,0.6948608989822475,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,followup_2_past_negatives,6,29311031,1,Change Talk,Daily Timing of Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,values_future_vision,8,29311031,1,Change Talk,Struggling to Regulate Social Media Use
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,summary_understanding,10,29311031,1,Change Talk,Daily Timing of Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,first_scaling_question,12,29311031,1,Change Talk,Struggling to Regulate Social Media Use
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,followup_first_scaling_question,14,29311031,1,Change Talk,Confidence in Changing Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,dig_deeper_first_scaling_question,16,29311031,1,Change Talk,Struggling to Regulate Social Media Use
4,1.0,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,second_scaling_question,18,29311031,1,Change Talk,Improving Focus and Productivity
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,followup_second_scaling_question,20,29311031,1,Change Talk,Confidence in Changing Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,ability_booster_strengths,22,29311031,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,confidence_past_success,24,29311031,1,Change Talk,Struggling to Regulate Social Media Use
9,1.0,difficult - health - job - didn - motivated - change - habits - school - self - cut,answer,menu_of_choices_1,26,29311031,1,Change Talk,Challenges in Sustaining Personal Change
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,action_step,28,29311031,1,Change Talk,Physical Strategies to Limit Phone Use
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,review_interview,30,29311031,1,Change Talk,Physical Strategies to Limit Phone Use
