topic_id,user_id_raw,T,treatment,topic_label
-1,62522668,1,Change Talk,Struggling to Regulate Social Media Use
9,62522668,1,Change Talk,Challenges in Sustaining Personal Change
-1,62522668,1,Change Talk,Struggling to Regulate Social Media Use
-1,62522668,1,Change Talk,Struggling to Regulate Social Media Use
1,62522668,1,Change Talk,Physical Strategies to Limit Phone Use
0,60476328,3,Direct persuasion,Balancing Connection and Social Media Use
-1,60476328,3,Direct persuasion,Struggling to Regulate Social Media Use
5,60476328,3,Direct persuasion,Daily Timing of Social Media Use
-1,60476328,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,60476328,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,60476328,3,Direct persuasion,Struggling to Regulate Social Media Use
1,60476328,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,60476328,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,60476328,3,Direct persuasion,Physical Strategies to Limit Phone Use
10,60476328,3,Direct persuasion,App and Notification Use Management
-1,60476328,3,Direct persuasion,Struggling to Regulate Social Media Use
2,60476328,3,Direct persuasion,Social Media Impact on Energy and Productivity
-1,60476328,3,Direct persuasion,Struggling to Regulate Social Media Use
0,13765248,3,Direct persuasion,Balancing Connection and Social Media Use
-1,13765248,3,Direct persuasion,Struggling to Regulate Social Media Use
13,13765248,3,Direct persuasion,Managing YouTube Viewing Time
5,13765248,3,Direct persuasion,Daily Timing of Social Media Use
0,13765248,3,Direct persuasion,Balancing Connection and Social Media Use
4,13765248,3,Direct persuasion,Improving Focus and Productivity
13,13765248,3,Direct persuasion,Managing YouTube Viewing Time
-1,13765248,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,13765248,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,13765248,3,Direct persuasion,Struggling to Regulate Social Media Use
22,13765248,3,Direct persuasion,Setting Limits on Phone Use
-1,49661123,3,Direct persuasion,Struggling to Regulate Social Media Use
5,49661123,3,Direct persuasion,Daily Timing of Social Media Use
-1,49661123,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,49661123,3,Direct persuasion,Struggling to Regulate Social Media Use
0,49661123,3,Direct persuasion,Balancing Connection and Social Media Use
4,49661123,3,Direct persuasion,Improving Focus and Productivity
-1,49661123,3,Direct persuasion,Struggling to Regulate Social Media Use
1,49661123,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,49661123,3,Direct persuasion,Physical Strategies to Limit Phone Use
21,49661123,3,Direct persuasion,Reliance on Personal Willpower
-1,49661123,3,Direct persuasion,Struggling to Regulate Social Media Use
1,49661123,3,Direct persuasion,Physical Strategies to Limit Phone Use
23,48411036,2,Ambivalence,Intentional Limited Social Media Checking
0,48411036,2,Ambivalence,Balancing Connection and Social Media Use
0,48411036,2,Ambivalence,Balancing Connection and Social Media Use
-1,48411036,2,Ambivalence,Struggling to Regulate Social Media Use
5,48411036,2,Ambivalence,Daily Timing of Social Media Use
-1,48411036,2,Ambivalence,Struggling to Regulate Social Media Use
16,48411036,2,Ambivalence,Agreement with Summary Statements
3,48411036,2,Ambivalence,Confidence in Changing Social Media Use
3,48411036,2,Ambivalence,Confidence in Changing Social Media Use
4,48411036,2,Ambivalence,Improving Focus and Productivity
3,48411036,2,Ambivalence,Confidence in Changing Social Media Use
3,48411036,2,Ambivalence,Confidence in Changing Social Media Use
-1,48411036,2,Ambivalence,Struggling to Regulate Social Media Use
23,48411036,2,Ambivalence,Intentional Limited Social Media Checking
23,48411036,2,Ambivalence,Intentional Limited Social Media Checking
-1,48411036,2,Ambivalence,Struggling to Regulate Social Media Use
-1,71648484,1,Change Talk,Struggling to Regulate Social Media Use
11,71648484,1,Change Talk,Negative Content and Ad Intrusion
-1,71648484,1,Change Talk,Struggling to Regulate Social Media Use
0,71648484,1,Change Talk,Balancing Connection and Social Media Use
-1,71648484,1,Change Talk,Struggling to Regulate Social Media Use
27,71648484,1,Change Talk,Affirmations and Confirmations
3,71648484,1,Change Talk,Confidence in Changing Social Media Use
4,71648484,1,Change Talk,Improving Focus and Productivity
8,71648484,1,Change Talk,Self-Confidence in Behavior Change
7,8595190,2,Ambivalence,Unproductive and Prolonged Scrolling
0,8595190,2,Ambivalence,Balancing Connection and Social Media Use
0,8595190,2,Ambivalence,Balancing Connection and Social Media Use
7,8595190,2,Ambivalence,Unproductive and Prolonged Scrolling
2,8595190,2,Ambivalence,Social Media Impact on Energy and Productivity
-1,8595190,2,Ambivalence,Struggling to Regulate Social Media Use
12,8595190,2,Ambivalence,Explicit Confirmation of Accuracy
0,8595190,2,Ambivalence,Balancing Connection and Social Media Use
1,8595190,2,Ambivalence,Physical Strategies to Limit Phone Use
-1,8595190,2,Ambivalence,Struggling to Regulate Social Media Use
6,8595190,2,Ambivalence,Challenges in Changing Social Media Habits
3,8595190,2,Ambivalence,Confidence in Changing Social Media Use
-1,8595190,2,Ambivalence,Struggling to Regulate Social Media Use
1,8595190,2,Ambivalence,Physical Strategies to Limit Phone Use
1,8595190,2,Ambivalence,Physical Strategies to Limit Phone Use
7,8595190,2,Ambivalence,Unproductive and Prolonged Scrolling
0,87484043,3,Direct persuasion,Balancing Connection and Social Media Use
7,87484043,3,Direct persuasion,Unproductive and Prolonged Scrolling
0,87484043,3,Direct persuasion,Balancing Connection and Social Media Use
2,87484043,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,87484043,3,Direct persuasion,Balancing Connection and Social Media Use
4,87484043,3,Direct persuasion,Improving Focus and Productivity
-1,87484043,3,Direct persuasion,Struggling to Regulate Social Media Use
1,87484043,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,87484043,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,87484043,3,Direct persuasion,Physical Strategies to Limit Phone Use
0,87484043,3,Direct persuasion,Balancing Connection and Social Media Use
-1,87484043,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,63530149,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,63530149,3,Direct persuasion,Struggling to Regulate Social Media Use
0,63530149,3,Direct persuasion,Balancing Connection and Social Media Use
2,63530149,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,63530149,3,Direct persuasion,Balancing Connection and Social Media Use
-1,63530149,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,63530149,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,63530149,3,Direct persuasion,Struggling to Regulate Social Media Use
0,63530149,3,Direct persuasion,Balancing Connection and Social Media Use
-1,63530149,3,Direct persuasion,Struggling to Regulate Social Media Use
23,63530149,3,Direct persuasion,Intentional Limited Social Media Checking
-1,63530149,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,2041438,1,Change Talk,Struggling to Regulate Social Media Use
-1,2041438,1,Change Talk,Struggling to Regulate Social Media Use
-1,2041438,1,Change Talk,Struggling to Regulate Social Media Use
-1,2041438,1,Change Talk,Struggling to Regulate Social Media Use
4,2041438,1,Change Talk,Improving Focus and Productivity
3,2041438,1,Change Talk,Confidence in Changing Social Media Use
4,2041438,1,Change Talk,Improving Focus and Productivity
3,2041438,1,Change Talk,Confidence in Changing Social Media Use
-1,2041438,1,Change Talk,Struggling to Regulate Social Media Use
9,2041438,1,Change Talk,Challenges in Sustaining Personal Change
-1,2041438,1,Change Talk,Struggling to Regulate Social Media Use
4,2041438,1,Change Talk,Improving Focus and Productivity
-1,2041438,1,Change Talk,Struggling to Regulate Social Media Use
-1,45651852,3,Direct persuasion,Struggling to Regulate Social Media Use
2,45651852,3,Direct persuasion,Social Media Impact on Energy and Productivity
-1,45651852,3,Direct persuasion,Struggling to Regulate Social Media Use
2,45651852,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,45651852,3,Direct persuasion,Balancing Connection and Social Media Use
2,45651852,3,Direct persuasion,Social Media Impact on Energy and Productivity
-1,45651852,3,Direct persuasion,Struggling to Regulate Social Media Use
1,45651852,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,45651852,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,45651852,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,45651852,3,Direct persuasion,Physical Strategies to Limit Phone Use
-1,72949393,1,Change Talk,Struggling to Regulate Social Media Use
7,72949393,1,Change Talk,Unproductive and Prolonged Scrolling
5,72949393,1,Change Talk,Daily Timing of Social Media Use
2,72949393,1,Change Talk,Social Media Impact on Energy and Productivity
4,72949393,1,Change Talk,Improving Focus and Productivity
0,72949393,1,Change Talk,Balancing Connection and Social Media Use
-1,72949393,1,Change Talk,Struggling to Regulate Social Media Use
-1,72949393,1,Change Talk,Struggling to Regulate Social Media Use
7,72949393,1,Change Talk,Unproductive and Prolonged Scrolling
-1,72949393,1,Change Talk,Struggling to Regulate Social Media Use
1,72949393,1,Change Talk,Physical Strategies to Limit Phone Use
1,72949393,1,Change Talk,Physical Strategies to Limit Phone Use
-1,72949393,1,Change Talk,Struggling to Regulate Social Media Use
-1,61654848,1,Change Talk,Struggling to Regulate Social Media Use
-1,61654848,1,Change Talk,Struggling to Regulate Social Media Use
5,61654848,1,Change Talk,Daily Timing of Social Media Use
4,61654848,1,Change Talk,Improving Focus and Productivity
4,61654848,1,Change Talk,Improving Focus and Productivity
12,61654848,1,Change Talk,Explicit Confirmation of Accuracy
0,61654848,1,Change Talk,Balancing Connection and Social Media Use
4,61654848,1,Change Talk,Improving Focus and Productivity
-1,61654848,1,Change Talk,Struggling to Regulate Social Media Use
-1,61654848,1,Change Talk,Struggling to Regulate Social Media Use
-1,61654848,1,Change Talk,Struggling to Regulate Social Media Use
-1,61654848,1,Change Talk,Struggling to Regulate Social Media Use
1,61654848,1,Change Talk,Physical Strategies to Limit Phone Use
-1,61654848,1,Change Talk,Struggling to Regulate Social Media Use
-1,63182836,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,63182836,3,Direct persuasion,Struggling to Regulate Social Media Use
0,63182836,3,Direct persuasion,Balancing Connection and Social Media Use
2,63182836,3,Direct persuasion,Social Media Impact on Energy and Productivity
4,63182836,3,Direct persuasion,Improving Focus and Productivity
1,63182836,3,Direct persuasion,Physical Strategies to Limit Phone Use
3,63182836,3,Direct persuasion,Confidence in Changing Social Media Use
15,63182836,3,Direct persuasion,Gradual Reduction of Social Media Use
-1,63182836,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,63182836,3,Direct persuasion,Struggling to Regulate Social Media Use
21,63182836,3,Direct persuasion,Reliance on Personal Willpower
3,63182836,3,Direct persuasion,Confidence in Changing Social Media Use
-1,63182836,3,Direct persuasion,Struggling to Regulate Social Media Use
1,63182836,3,Direct persuasion,Physical Strategies to Limit Phone Use
-1,85878474,3,Direct persuasion,Struggling to Regulate Social Media Use
5,85878474,3,Direct persuasion,Daily Timing of Social Media Use
-1,85878474,3,Direct persuasion,Struggling to Regulate Social Media Use
2,85878474,3,Direct persuasion,Social Media Impact on Energy and Productivity
10,85878474,3,Direct persuasion,App and Notification Use Management
-1,85878474,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,85878474,3,Direct persuasion,Struggling to Regulate Social Media Use
19,85878474,3,Direct persuasion,Preference for Gradual Social Media Reduction
0,85878474,3,Direct persuasion,Balancing Connection and Social Media Use
-1,85878474,3,Direct persuasion,Struggling to Regulate Social Media Use
1,85878474,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,85878474,3,Direct persuasion,Physical Strategies to Limit Phone Use
0,18754108,2,Ambivalence,Balancing Connection and Social Media Use
-1,18754108,2,Ambivalence,Struggling to Regulate Social Media Use
0,18754108,2,Ambivalence,Balancing Connection and Social Media Use
11,18754108,2,Ambivalence,Negative Content and Ad Intrusion
5,18754108,2,Ambivalence,Daily Timing of Social Media Use
25,18754108,2,Ambivalence,Perceived Productivity and Social Media Conflict
16,18754108,2,Ambivalence,Agreement with Summary Statements
0,18754108,2,Ambivalence,Balancing Connection and Social Media Use
3,18754108,2,Ambivalence,Confidence in Changing Social Media Use
-1,18754108,2,Ambivalence,Struggling to Regulate Social Media Use
0,18754108,2,Ambivalence,Balancing Connection and Social Media Use
-1,18754108,2,Ambivalence,Struggling to Regulate Social Media Use
15,18754108,2,Ambivalence,Gradual Reduction of Social Media Use
-1,18754108,2,Ambivalence,Struggling to Regulate Social Media Use
1,18754108,2,Ambivalence,Physical Strategies to Limit Phone Use
6,18754108,2,Ambivalence,Challenges in Changing Social Media Habits
2,78548838,2,Ambivalence,Social Media Impact on Energy and Productivity
0,78548838,2,Ambivalence,Balancing Connection and Social Media Use
0,78548838,2,Ambivalence,Balancing Connection and Social Media Use
11,78548838,2,Ambivalence,Negative Content and Ad Intrusion
-1,78548838,2,Ambivalence,Struggling to Regulate Social Media Use
6,78548838,2,Ambivalence,Challenges in Changing Social Media Habits
12,78548838,2,Ambivalence,Explicit Confirmation of Accuracy
0,78548838,2,Ambivalence,Balancing Connection and Social Media Use
3,78548838,2,Ambivalence,Confidence in Changing Social Media Use
-1,78548838,2,Ambivalence,Struggling to Regulate Social Media Use
8,78548838,2,Ambivalence,Self-Confidence in Behavior Change
21,78548838,2,Ambivalence,Reliance on Personal Willpower
9,78548838,2,Ambivalence,Challenges in Sustaining Personal Change
1,78548838,2,Ambivalence,Physical Strategies to Limit Phone Use
1,78548838,2,Ambivalence,Physical Strategies to Limit Phone Use
6,78548838,2,Ambivalence,Challenges in Changing Social Media Habits
-1,85328104,2,Ambivalence,Struggling to Regulate Social Media Use
0,85328104,2,Ambivalence,Balancing Connection and Social Media Use
0,85328104,2,Ambivalence,Balancing Connection and Social Media Use
0,85328104,2,Ambivalence,Balancing Connection and Social Media Use
